Pricing Date,Settlement Date,Bond Ticker,Issuer,Moody’s Rating,Moody's Outlook,S&P Rating,S&P Outlook,Fitch Rating,Fitch Outlook,Moody's/S&P/Fitch Rating,No. of B's,Rank ,Bail-in,Asset Class,Total Deal Size (USD),Deal Size (Lcl Ccy),Tranche Size (USD),Tenor,No of Tranches,Structure,Coupon Type,Coupon Rate (Fixed %; FRN if Float),Call Date,Maturity,Benchmark,Spread ,Spread to Gov Benchmark,Free r,Rate Type Selection,3mL Equivalent (bps),IPT Spread,Guidance,Area,M/S Equivalent,Spread vs. Midswaps,MS,New Issue Premium,Movement from IPTS,Orderbook Size (mm),Over Subscription,Yield,Price,League Table Eligible,Issuer Type,Product Type ,BofA ML Role,# of Bookrunners,# of Active,# of Passive,Listing,CoC,Coupon Steps,Par Call,Make Whole,Marketing,Special Mandatory Redemption,UOP 1,UOP 2,Denom,Phy. Bks,Self Led,Bk1,Bk2,Bk3,Bk4,Bk5,Bk6,Bk7,Bk8,Bk9,Bk10,B&D Agent,Distribution,Add-On,Tapped Bond,Industry ,Sub industry,CUSIP,ISIN ,Week Start,Quarter,Deal,Country ,Sub-Region,Region,No-Grow,Tranche Size (Local),Tranche Currency,FX Rate per USD,Call Structure,Special Call Features,Par Call Period,Up/Downsized,First Time Bond Issuer,Price Execution,Tranche Comments,Coupon Rate Comments,General Comments (deal level),Bond Ticker,Desk,Gross Spread ,Total Fees,Unequal Economics,Jt Ld 1,Jt Ld 2,Jt Ld 3,Jt Ld 4,Jt Ld 5,Co1,Co 2,Co 3,Co 4,Co 5,IsYield,IsDM,IsSpread,IssueBenchmark,Price0,Yield0,Spread0,Performance0,Price1,Yield1,Spread1,Performance1,Price2,Yield2,Spread2,Performance2,Price3,Yield3,Spread3,Performance3,Price4,Yield4,Spread4,Performance4,Price5,Yield5,Spread5,Performance5,Price6,Yield6,Spread6,Performance6,Price7,Yield7,Spread7,Performance7,Price8,Yield8,Spread8,Performance8,Price9,Yield9,Spread9,Performance9,Price10,Yield10,Spread10,Performance10,Vix,Vix5d,Srvix,Srvix5d,CdxIg,CdxIg5d,Usgg2y,Usgg2y5d,Usgg3y,Usgg3y5d,Usgg5y,Usgg5y5d,Usgg10y,Usgg10y5d,Usgg30y,Usgg30y5d,Ticker,EnterpriseValue
06/24/2020,07/01/2020,CSGP,CoStar Group Inc,Baa3,Stable,BB+,Stable,BBB,Stable,Baa3 / BB+ / BBB,5,Sr,-, -,1000, -,1000,10,1,NCL,Fixed,2.8,-,07/15/2030,0.625% 10yr UST due 05/15/30,212.5,0,-18,-,-,250,0,0,-,-,0,N/A,37.5,-,3.1,2.809,99.921,Yes,CORP,Investment Grade,No Role,2,2,-,-,No,No,Yes,Yes,No,No,Refi - Bank,Acquisition,2000,,No,Citi,JPM,-,-,-,-,-,-,-,-,JPM,144a/Reg S,-,-,Technology,Business & Technology Services,22160NAA7,US22160NAA72,06/22/2020,2,1,United States of America,US,US, ,1000,USD,1,NCL,-,3,-,Yes,-,-,-,-,CSGP,AMRS,N/A,-,No,-,-,-,-,-,-,-,-,-,-,N,N,Y,912828ZQ Govt,102.241,2.54,191.6641,-20.8359,102.609,2.498,182.8767,-29.6233,102.609,2.498,182.8755,-29.6245,102.609,2.498,182.872,-29.628,102.609,2.498,182.8708,-29.6292,102.609,2.498,182.8697,-29.6303,102.609,2.498,182.8685,-29.6315,102.609,2.498,182.8673,-29.6327,102.609,2.498,182.8638,-29.6362,102.609,2.498,182.8626,-29.6374,102.609,2.498,182.8614,-29.6386,33.84,1.11,66.52,-1.25,78.508,9.9,0.1876,-3.8937,0.2104,-7.0545,0.3155,-8.2771,0.679,-8.0001,1.4291,-6.5637,CSGP US Equity,26175.8549
06/24/2020,07/01/2020,INTNED,ING Groep NV,Baa1,-,A-,-,A+,-,Baa1 / A- / A+,3,Sr Sub,-, -,1000, -,1000,6,1,NC5,Fixed,1.4,-,07/01/2026,0.25% 5yr UST due 05/31/25,110,,-4,-,-,130,110,0,-,-,,15,20,-,1.3,1.414,99.993,Yes,FIG,Investment Grade,No Role,6,6,-,-,No,No,No,No,No,Yes,Green,Refi - Bank,200000,,Yes,BBVA,Citi,ING,JPM,NATWEST,TD Securities,-,-,-,-,JPM,144a/Reg S,-,-,Financial Institutions,Depository,456837AU7,US456837AU72,06/22/2020,2,1,Netherlands,W. Europe,Europe, ,1000,USD,1,NC5,-,-,-,-,-,-,-,-,INTNED,"AMRS,EMEA",N/A,-,No,-,-,-,-,-,-,-,-,-,-,N,N,Y,912828ZT Govt,100.226,1.353,109.1797,-0.8203,100.36,1.325,104.2953,-5.7047,100.36,1.325,104.2935,-5.7065,100.36,1.325,104.2882,-5.7118,100.36,1.325,104.2865,-5.7135,100.36,1.325,104.2847,-5.7153,100.36,1.325,104.2829,-5.7171,100.36,1.325,104.2811,-5.7189,100.36,1.325,104.2758,-5.7242,100.36,1.325,104.274,-5.726,100.36,1.325,104.2722,-5.7278,33.84,1.11,66.52,-1.25,78.508,9.9,0.1876,-3.8937,0.2104,-7.0545,0.3155,-8.2771,0.679,-8.0001,1.4291,-6.5637,INGA NA Equity,#N/A N/A
06/24/2020,07/01/2020,KCMA,Kimberly-Clark de Mexico,NR,-,BBB+,-,A,-,NR / BBB+ / A,6,Sr,-, -,500, -,500,11,1,NCL,Fixed,2.431,-,07/01/2031,0.625% 10yr UST due 05/15/30,175,0,-4,-,-,200,180,5,-,-,0,N/A,25,-,N/A,2.431,100,Yes,CORP,Investment Grade,No Role,2,2,-,-,No,No,Yes,No,No,No,Refi-General,GCP,200000,,No,Citi,JPM,-,-,-,-,-,-,-,-,JPM,144a/Reg S,-,-,Consumer & Retail,Branded Consumer Products,494386AD7,US494386AD79,06/22/2020,2,1,Mexico,Lat AM (EM),Latin America, ,500,USD,1,NCL,-,3,-,-,-,-,-,-,KCMA,AMRS,N/A,-,No,-,-,-,-,-,-,-,-,-,-,N,N,Y,912828ZQ Govt,101.06,2.311,168.7641,-6.2359,100.656,2.356,168.6767,-6.3233,100.656,2.356,168.6755,-6.3245,100.656,2.356,168.672,-6.328,100.656,2.356,168.6708,-6.3292,100.656,2.356,168.6697,-6.3303,100.656,2.356,168.6685,-6.3315,100.656,2.356,168.6673,-6.3327,100.656,2.356,168.6638,-6.3362,100.656,2.356,168.6626,-6.3374,100.656,2.356,168.6614,-6.3386,33.84,1.11,66.52,-1.25,78.508,9.9,0.1876,-3.8937,0.2104,-7.0545,0.3155,-8.2771,0.679,-8.0001,1.4291,-6.5637,KIMBERA MM Equity,131448.7479
06/24/2020,06/29/2020,RBS,The Royal Bank of Scotland Group PLC,Ba2,-,B+,-,BBB-,-,Ba2 / B+ / BBB-,3,Sub, , -,1500, -,1500,-,1,NC5,Fixed,6,-,-,NA,600,,-,-,-,650,600,0,-,-,,25,50,-,2.67,6,100,Yes,FIG,Investment Grade,No Role,5,5,-,-,No,No,Yes,No,No,No,GCP,CAP,200000,,No,NATWEST,Citi,GS,JPM,UBS,-,-,-,-,-,JPM,Public Offering,-,-,Financial Institutions,Finance,780097BQ3,US780097BQ34,06/22/2020,2,1,United Kingdom,W. Europe,Europe, ,1500,USD,1,NC5,-,6,-,-,-,-,-,-,RBS,"AMRS,EMEA",0.7,10.5,Yes,-,-,-,-,-,-,-,-,-,-,Y,N,N,#N/A Field Not Applicable,100.95,5.797,579.7,-20.3,101.322,5.718,571.8,-28.2,101.875,5.6,560,-40,102.63,5.441,544.1,-55.9,102.63,5.441,544.1,-55.9,102.63,5.441,544.1,-55.9,102.63,5.441,544.1,-55.9,102.63,5.441,544.1,-55.9,102.63,5.441,544.1,-55.9,102.63,5.441,544.1,-55.9,102.63,5.441,544.1,-55.9,33.84,1.11,66.52,-1.25,78.508,9.9,0.1876,-3.8937,0.2104,-7.0545,0.3155,-8.2771,0.679,-8.0001,1.4291,-6.5637,RBS LN Equity,#N/A N/A
06/24/2020,06/26/2020,XYL,Xylem Inc,Baa2,Stable,BBB,Stable,BBB,Stable,Baa2 / BBB / BBB,6,Sr,-, -,1000, -,500,7,2,NCL,Fixed,1.95,-,01/30/2028,0.5% 7yr UST due 05/31/27,150,,-20,-,-,175,155,5,-,-,,20,25,-,N/A,2.021,99.501,Yes,CORP,Investment Grade,No Role,5,4,1,-,Yes,No,Yes,Yes,No,No,Green,-,2000,,No,BNP,Citi,ING,JPM,WFS,-,-,-,-,-,Citi,Public Offering,-,-,Industrials,Machinery,98419MAM2,US98419MAM29,06/22/2020,2,1,United States of America,US,US,Yes,500,USD,1,NCL,-,2,-,-,-,-,-,-,XYL,AMRS,N/A,-,No,-,-,-,-,-,ANZ,DB,MUFG,"U.S. Bancorp Investments, Inc",Skandinaviska,N,N,Y,912828ZS Govt,100.455,1.884,137.0216,-12.9784,100.932,1.815,129.6595,-20.3405,100.932,1.815,133.3399,-16.6601,101.266,1.767,130.6073,-19.3927,101.266,1.767,127.3912,-22.6088,101.266,1.767,127.3915,-22.6085,101.266,1.767,127.3924,-22.6076,101.266,1.767,127.3926,-22.6074,101.266,1.767,127.3929,-22.6071,101.266,1.767,127.3932,-22.6068,101.266,1.767,127.3935,-22.6065,33.84,1.11,66.52,-1.25,78.508,9.9,0.1876,-3.8937,0.2104,-7.0545,0.3155,-8.2771,0.679,-8.0001,1.4291,-6.5637,XYL US Equity,13051.71
06/24/2020,06/26/2020,XYL,Xylem Inc,Baa2,Stable,BBB,Stable,BBB,Stable,Baa2 / BBB / BBB,6,Sr, , -,1000, -,500,10,2,NCL,Fixed,2.25,-,01/30/2031,0.625% 10yr UST due 05/15/30,165,0,-5,-,-,190,170,5,-,-,0,20,25,-,N/A,2.334,99.214,Yes,CORP,Investment Grade,No Role,5,4,1,-,Yes,No,Yes,Yes,No,No,Green,-,2000,,No,BNP,Citi,ING,JPM,WFS,-,-,-,-,-,JPM,Public Offering,-,-,Industrials,Machinery,98419MAL4,US98419MAL46,06/22/2020,2,0,United States of America,US,US,Yes,500,USD,1,NCL,-,3,-,-,-,-,-,-,XYL,AMRS,N/A,-,No,-,-,-,-,-,ANZ,DB,MUFG,"U.S. Bancorp Investments, Inc",Skandinaviska,N,N,Y,912828ZQ Govt,100.648,2.18,150.0994,-14.9006,100.648,2.18,149.4378,-15.5622,100.718,2.172,153.0655,-11.9345,101.286,2.111,148.7641,-16.2359,101.286,2.111,144.1767,-20.8233,101.286,2.111,144.1755,-20.8245,101.286,2.111,144.172,-20.828,101.286,2.111,144.1708,-20.8292,101.286,2.111,144.1697,-20.8303,101.286,2.111,144.1685,-20.8315,101.286,2.111,144.1673,-20.8327,33.84,1.11,66.52,-1.25,78.508,9.9,0.1876,-3.8937,0.2104,-7.0545,0.3155,-8.2771,0.679,-8.0001,1.4291,-6.5637,XYL US Equity,13051.71
06/23/2020,06/30/2020,ACGL,Arch Capital Group Ltd,Baa1,Stable,A-,Negative,BBB+,Stable,Baa1 / A- / BBB+,3,Sr, , -,1000, -,1000,30,1,NCL,Fixed,3.635,-,06/30/2050,2% 30yr UST due 02/15/50,215,,-4,-,-,250,220,5,-,-,,25,35,-,2,3.635,100,Yes,FIG,Investment Grade,Active,5,5,-,-,No,No,Yes,Yes,No,No,GCP,-,2000,,No,WFS,BofA,CS,JPM,Lloyds,-,-,-,-,-,WFS,Public Offering,-,-,Financial Institutions,Insurance,03939AAA5,US03939AAA51,06/22/2020,2,1,Bermuda,Other,Caribbean, ,1000,USD,1,NCL,-,6,-,-,-,-,-,-,ACGL,AMRS,0.875,8.75,Yes,-,-,-,-,-,Barc,BMO,BNY,HSBC,RBC,N,N,N,#N/A Field Not Applicable,104.23,3.407,,#VALUE!,105.265,3.352,,#VALUE!,106.094,3.31,,#VALUE!,106.094,3.31,,#VALUE!,106.094,3.31,,#VALUE!,106.094,3.31,,#VALUE!,106.094,3.31,,#VALUE!,106.094,3.31,,#VALUE!,106.094,3.31,,#VALUE!,106.094,3.31,,#VALUE!,106.094,3.31,,#VALUE!,31.37,-6.83,66.19,-2.04,74.946,8.33,0.1857,-6.7522,0.2131,-6.9601,0.3299,-4.086,0.7118,-5.4462,1.4917,-3.3269,ACGL US Equity,14403.7086
06/23/2020,06/30/2020,SHBASS,SVENSKA HANDELSBANKEN AB (PUBL),Aa2,Stable,AA-,Stable,AA+,Negative Watch,Aa2 / AA- / AA+,-,Sr,-, -,1250, -,1250,3,1,NCL,Fixed,0.625,-,06/30/2023,0.25% 3yr UST due 06/15/23,53,0,-,-,-,75,55,2,-,-,0,5,22,-,2.2,0.743,99.651,Yes,FIG,Investment Grade,Active,4,4,-,-,No,No,No,No,No,No,GCP,-,250000,,No,BofA,Citi,CS,GS,-,-,-,-,-,-,-,144a/Reg S,-,-,Financial Institutions,Finance,86959LAF0,US86959LAF04,06/22/2020,2,1,Sweden,W. Europe,Europe, ,1250,USD,1,NCL,-,-,-,-,-,-,-,-,SHBASS,"AMRS,EMEA",N/A,-,No,-,-,-,-,-,-,-,-,-,-,N,N,Y,912828ZU Govt,99.845,0.677,49.3213,-3.6787,99.889,0.663,49.5166,-3.4834,99.911,0.655,47.399,-5.601,99.911,0.655,47.4054,-5.5946,99.911,0.655,47.4245,-5.5755,99.911,0.655,47.431,-5.569,99.911,0.655,47.4374,-5.5626,99.911,0.655,47.4438,-5.5562,99.911,0.655,47.4503,-5.5497,99.911,0.655,47.4697,-5.5303,99.911,0.655,47.4762,-5.5238,31.37,-6.83,66.19,-2.04,74.946,8.33,0.1857,-6.7522,0.2131,-6.9601,0.3299,-4.086,0.7118,-5.4462,1.4917,-3.3269,SHBA SS Equity,#N/A N/A
06/23/2020,06/30/2020,UCGIM,Unicredit S.p.A.,Baa3,-,BB+,-,BB,-,Baa3 / BB+ / BB,5,Sub,Yes, Tier 2,1500, -,1500,15,1,NC10,Fixed,5.459,-,06/30/2035,0.625% 10yr UST due 05/15/30,475,0,-8,-,-,510,475,0,-,-,0,25,35,-,3.6,5.459,100,Yes,FIG,Investment Grade,Active,7,7,-,-,No,No,No,No,No,No,GCP,-,200000,,Yes,BofA,Citi,HSBC,JPM,MS,TD,Unicredit,-,-,-,Citi,144a/Reg S,-,-,Financial Institutions,Finance,904678AS8,US904678AS85,06/22/2020,2,1,Italy,W. Europe,Europe, ,1500,USD,1,NC10,-,-,-,-,-,-,-,-,UCGIM,"AMRS,EMEA",N/A,-,No,-,-,-,-,-,-,-,-,-,-,N,N,Y,912828ZQ Govt,100.484,5.396,475.4655,0.4655,100.767,5.359,473.5641,-1.4359,101.275,5.293,462.3767,-12.6233,101.275,5.293,462.3755,-12.6245,101.275,5.293,462.372,-12.628,101.275,5.293,462.3708,-12.6292,101.275,5.293,462.3697,-12.6303,101.275,5.293,462.3685,-12.6315,101.275,5.293,462.3673,-12.6327,101.275,5.293,462.3638,-12.6362,101.275,5.293,462.3626,-12.6374,31.37,-6.83,66.19,-2.04,74.946,8.33,0.1857,-6.7522,0.2131,-6.9601,0.3299,-4.086,0.7118,-5.4462,1.4917,-3.3269,UCG IM Equity,#N/A N/A
06/23/2020,07/02/2020,CNHI,CNH Industrial Capital LLC,Baa3,-,BBB,-,BBB-,-,Baa3 / BBB / BBB-,6,Sr, , -,600, -,600,3,1,NCL,Fixed,1.95,-,07/02/2023,0.25% 3yr UST due 06/15/23,195,,-5,-,-,250,205,5,-,-,,-15,55,-,4.83,2.168,99.37,Yes,CORP,Investment Grade,No Role,7,4,3,-,Yes,No,No,Yes,No,No,GCP,-,2000,,No,JPM,NATWEST,SG,WFS,Banca IMI,CA,Unicredit,-,-,-,WFS,Public Offering,-,-,Industrials,Services,12592BAK0,US12592BAK08,06/22/2020,2,1,United States of America,US,US, ,600,USD,1,NCL,-,-,100,-,-,-,-,-,CNHI,AMRS,0.35,2.1,No,-,-,-,-,-,-,-,-,-,-,N,N,Y,912828ZU Govt,100.772,1.685,150.399,-44.601,100.772,1.685,150.4054,-44.5946,100.772,1.685,150.4245,-44.5755,100.772,1.685,150.431,-44.569,100.772,1.685,150.4374,-44.5626,100.772,1.685,150.4438,-44.5562,100.772,1.685,150.4503,-44.5497,100.772,1.685,150.4697,-44.5303,100.772,1.685,150.4762,-44.5238,100.772,1.685,150.4827,-44.5173,100.772,1.685,150.4893,-44.5107,31.37,-6.83,66.19,-2.04,74.946,8.33,0.1857,-6.7522,0.2131,-6.9601,0.3299,-4.086,0.7118,-5.4462,1.4917,-3.3269,0376466Z US Equity,#N/A N/A
06/23/2020,06/30/2020,TCKCN,Teck Resources Limited,Baa3,Stable,BBB-,Stable,BBB-,Negative,Baa3 / BBB- / BBB-,6,Sr,-, -,550, -,550,10,1,NCL,Fixed,3.9,-,07/15/2030,0.625% 10yr UST due 05/15/30,325,0,-8,-,-,375,337.5,12.5,-,-,0,N/A,50,-,5.45,3.959,99.513,Yes,CORP,Investment Grade,No Role,5,5,-,-,Yes,No,Yes,Yes,Yes,No,Refi - Bond,GCP,2000,,No,BMO,GS,JPM,Mizuho,RBC,-,-,-,-,-,-,144a/Reg S,-,-,Industrials,Metals & Mining,878742BE4,US878742BE47,06/22/2020,2,1,Canada,Canada,Canada, ,550,USD,1,NCL,-,3,50,-,-,-,-,-,TCKCN,AMRS,N/A,-,No,-,-,-,-,-,-,-,-,-,-,N,N,Y,912828ZQ Govt,99.736,3.932,329.0655,4.0655,99.786,3.926,330.2641,5.2641,101.133,3.761,309.1767,-15.8233,101.133,3.761,309.1755,-15.8245,101.133,3.761,309.172,-15.828,101.133,3.761,309.1708,-15.8292,101.133,3.761,309.1697,-15.8303,101.133,3.761,309.1685,-15.8315,101.133,3.761,309.1673,-15.8327,101.133,3.761,309.1638,-15.8362,101.133,3.761,309.1626,-15.8374,31.37,-6.83,66.19,-2.04,74.946,8.33,0.1857,-6.7522,0.2131,-6.9601,0.3299,-4.086,0.7118,-5.4462,1.4917,-3.3269,TECK/B CN Equity,13823.4775
06/23/2020,07/02/2020,AER,AerCap Ireland Capital Limited/ AerCap Global Aviation Trust,Baa3,Negative Watch,BBB,Negative,BBB-,Negative,Baa3 / BBB / BBB-,6,Sr, , -,1250, -,1250,3,1,NCL,Fixed,4.5,-,09/15/2023,0.25% 3yr UST due 06/15/23,450,,-5,-,-,512.5,462.5,12.5,-,-,,-20,62.5,-,2.9,4.718,99.365,Yes,FIG,Investment Grade,Active,9,5,4,-,Yes,No,Yes,Yes,No,No,GCP,Refi-General,150000,,No,Barc,BofA,JPM,Santander,WFS,BNP,CS,RBC,STRH,-,BofA,Public Offering,-,-,Financial Institutions,Aircraft Leasing,00774MAP0,US00774MAP05,06/22/2020,2,1,Ireland,W. Europe,Europe, ,1250,USD,1,NCL,-,1,-,-,-,-,-,-,AER,"AMRS,EMEA",0.45,5.625,No,-,-,-,-,-,Fifth Third Securiti,Regions,Scotia,-,-,N,N,Y,912828ZU Govt,100.298,4.399,421.799,-28.201,100.298,4.399,421.8054,-28.1946,100.298,4.399,421.8245,-28.1755,100.298,4.399,421.831,-28.169,100.298,4.399,421.8374,-28.1626,100.298,4.399,421.8438,-28.1562,100.298,4.399,421.8503,-28.1497,100.298,4.399,421.8697,-28.1303,100.298,4.399,421.8762,-28.1238,100.298,4.399,421.8827,-28.1173,100.298,4.399,421.8893,-28.1107,31.37,-6.83,66.19,-2.04,74.946,8.33,0.1857,-6.7522,0.2131,-6.9601,0.3299,-4.086,0.7118,-5.4462,1.4917,-3.3269,4503331Z ID Equity,#N/A N/A
06/23/2020,07/02/2020,ALK,Alaska Airlines Inc,NR,-,A,-,A-,-,NR / A / A-,-,Secured, , -,965.772, -,965.772,7,1,NCL,Fixed,4.8,-,08/15/2027,N/A,480,,-40,-,-,0,0,0,-,-,,N/A,-480,-,3,4.8,100,Yes,CORP,Investment Grade,Active,4,3,1,-,No,No,No,No,No,No,GCP,-,2000,,No,BofA,Citi,MS,CA,-,-,-,-,-,-,BofA,144a/Reg S,-,-,Industrials,Airlines,01166VAA7,US01166VAA70,06/22/2020,2,1,United States of America,US,US, ,965.772,USD,1,NCL,-,-,291.52,-,-,-,-,-,ALK,AMRS,N/A,-,No,-,-,-,-,-,UBS,-,-,-,-,Y,N,N,#N/A Field Not Applicable,101.863,4.395,439.5,-40.5,101.863,4.395,439.5,-40.5,101.863,4.395,439.5,-40.5,101.863,4.395,439.5,-40.5,101.863,4.395,439.5,-40.5,101.863,4.395,439.5,-40.5,101.863,4.395,439.5,-40.5,101.863,4.395,439.5,-40.5,101.863,4.395,439.5,-40.5,101.863,4.395,439.5,-40.5,101.863,4.395,439.5,-40.5,31.37,-6.83,66.19,-2.04,74.946,8.33,0.1857,-6.7522,0.2131,-6.9601,0.3299,-4.086,0.7118,-5.4462,1.4917,-3.3269,ALK US Equity,6292.8193
06/23/2020,06/25/2020,NGGLN,Niagara Mohawk Power Corp,A3,Negative,A-,Stable,NR,-,A3 / A- / NR,-,Sr,-, -,1100, -,600,10,2,NCL,Fixed,1.96,-,06/27/2030,0.625% 10yr UST due 05/15/30,125,0,-1,-,-,152.5,125,0,-,-,0,0,27.5,-,2.5,1.96,100,Yes,CORP,Investment Grade,Active,5,5,-,-,No,No,Yes,Yes,No,No,Green,GCP,2000,,No,BofA,CS,Mizuho,MS,SG,-,-,-,-,-,BofA,144a/Reg S,-,-,Energy & Power,Utilities,65364UAN6,US65364UAN63,06/22/2020,2,1,United States of America,US,US, ,600,USD,1,NCL,-,3,-,-,-,-,-,-,NGGLN,AMRS,N/A,-,No,-,-,-,-,-,-,-,-,-,-,N,N,Y,912828ZQ Govt,100.319,1.924,121.2134,-3.7866,100.39,1.916,123.6994,-1.3006,100.594,1.893,120.7378,-4.2622,100.638,1.888,124.6655,-0.3345,101.208,1.824,120.0641,-4.9359,101.709,1.768,109.8767,-15.1233,101.709,1.768,109.8755,-15.1245,101.709,1.768,109.872,-15.128,101.709,1.768,109.8708,-15.1292,101.709,1.768,109.8697,-15.1303,101.709,1.768,109.8685,-15.1315,31.37,-6.83,66.19,-2.04,74.946,8.33,0.1857,-6.7522,0.2131,-6.9601,0.3299,-4.086,0.7118,-5.4462,1.4917,-3.3269,NG/ LN Equity,63143.2609
06/23/2020,06/25/2020,NGGLN,Niagara Mohawk Power Corp,A3,Negative,A-,Stable,NR,-,A3 / A- / NR,-,Sr, , -,1100, -,500,30,2,NCL,Fixed,3.025,-,06/27/2050,2% 30yr UST due 02/15/50,155,0,-2,-,-,187.5,160,5,-,-,0,0,32.5,-,2.6,3.025,100,Yes,CORP,Investment Grade,Active,5,5,-,-,No,No,Yes,Yes,No,No,Green,GCP,2000,,No,BofA,CS,Mizuho,MS,SG,-,-,-,-,-,BofA,144a/Reg S,-,-,Energy & Power,Utilities,65364UAP1,US65364UAP12,06/22/2020,2,0,United States of America,US,US, ,500,USD,1,NCL,-,6,-,-,-,-,-,-,NGGLN,AMRS,N/A,-,No,-,-,-,-,-,-,-,-,-,-,N,N,Y,912810SL Govt,101.827,2.932,145.1925,-9.8075,103.193,2.864,144.6176,-10.3824,103.193,2.864,144.15,-10.85,103.19,2.864,150.635,-4.365,103.515,2.848,148.6858,-6.3142,103.515,2.848,143.281,-11.719,103.515,2.848,143.285,-11.715,103.515,2.848,143.297,-11.703,103.515,2.848,143.301,-11.699,103.515,2.848,143.305,-11.695,103.515,2.848,143.309,-11.691,31.37,-6.83,66.19,-2.04,74.946,8.33,0.1857,-6.7522,0.2131,-6.9601,0.3299,-4.086,0.7118,-5.4462,1.4917,-3.3269,NG/ LN Equity,63143.2609
06/22/2020,06/24/2020,ABT,Abbott Laboratories,A3,Stable,A-,Stable,NR,-,A3 / A- / NR,-,Sr, , -,1300, -,650,7,2,NCL,Fixed,1.15,-,01/30/2028,0.5% 7yr UST due 05/31/27,70,,-12,-,-,100,70,0,-,-,,-5,30,-,5.77,1.237,99.37,Yes,CORP,Investment Grade,Active,4,4,-,-,No,No,Yes,Yes,No,No,Refi-General,GCP,2000,,No,MS,Barc,BofA,JPM,-,-,-,-,-,-,MS,Public Offering,-,-,Healthcare,Medical Technology and Devices,002824BP4,US002824BP42,06/22/2020,2,1,United States of America,US,US,Yes,650,USD,1,NCL,-,2,-,-,-,-,-,-,ABT,AMRS,0.4,2.6,Yes,-,-,-,-,-,BNP,Citi,DB,MUFG,SG,N,N,Y,912828ZS Govt,99.971,1.154,61.4929,-8.5071,99.971,1.154,61.7216,-8.2784,100.284,1.11,59.6216,-10.3784,100.284,1.11,59.1595,-10.8405,100.383,1.096,61.4399,-8.5601,100.383,1.096,63.5073,-6.4927,100.383,1.096,60.2912,-9.7088,100.383,1.096,60.2915,-9.7085,100.383,1.096,60.2924,-9.7076,100.383,1.096,60.2926,-9.7074,100.383,1.096,60.2929,-9.7071,31.77,-7.65,66.03,-1.84,76.13,8.93,0.1917,1.4039,0.221,-1.2512,0.3394,-0.8319,0.7085,-1.8005,1.4642,0.2357,ABT US Equity,174561.4868
06/22/2020,06/24/2020,ABT,Abbott Laboratories,A3,Stable,A-,Stable,NR,-,A3 / A- / NR,-,Sr, , -,1300, -,650,10,2,NCL,Fixed,1.4,-,06/30/2030,0.625% 10yr UST due 05/15/30,85,,-2,-,-,115,85,0,-,-,,-5,30,-,5.23,1.555,98.567,Yes,CORP,Investment Grade,Active,4,4,-,-,No,No,Yes,Yes,No,No,Refi-General,GCP,2000,,No,MS,Barc,BofA,JPM,-,-,-,-,-,-,MS,Public Offering,-,-,Healthcare,Medical Technology and Devices,002824BQ2,US002824BQ25,06/22/2020,2,0,United States of America,US,US,Yes,650,USD,1,NCL,-,3,-,-,-,-,-,-,ABT,AMRS,0.45,2.925,No,-,-,-,-,-,BNP,Citi,DB,MUFG,SG,N,N,Y,912828ZQ Govt,98.984,1.51,80.1448,-4.8552,98.899,1.519,80.7134,-4.2866,99.48,1.456,77.6994,-7.3006,99.644,1.438,75.2378,-9.7622,99.518,1.452,81.0655,-3.9345,99.611,1.442,81.8641,-3.1359,99.972,1.403,73.3767,-11.6233,99.972,1.403,73.3755,-11.6245,99.972,1.403,73.372,-11.628,99.972,1.403,73.3708,-11.6292,99.972,1.403,73.3697,-11.6303,31.77,-7.65,66.03,-1.84,76.13,8.93,0.1917,1.4039,0.221,-1.2512,0.3394,-0.8319,0.7085,-1.8005,1.4642,0.2357,ABT US Equity,174561.4868
06/22/2020,06/29/2020,DRE,Duke Realty Limited Partnership,Baa1,Stable,BBB+,Stable,NR,-,Baa1 / BBB+ / NR,6,Sr, , -,350, -,350,10,1,NCL,Fixed,1.75,-,07/01/2030,0.625% 10yr UST due 05/15/30,115,,-2,-,-,145,0,0,-,-,,-5,30,-,2.86,1.852,99.072,Yes,FIG,Investment Grade,No Role,6,3,3,-,No,No,Yes,Yes,No,No,Refi - Bond,Refi - Bank,2000,,No,Citi,JPM,MS,Jeff,Scotia,SunTrust Robinson,-,-,-,-,Citi,Public Offering,-,-,Financial Institutions,Finance,26441YBE6,US26441YBE68,06/22/2020,2,1,United States of America,US,US, ,350,USD,1,NCL,-,3,50,-,-,-,-,-,DRE,AMRS,N/A,-,No,-,-,-,-,-,Barc,RBC,Regions,Ramirez,UBS,N,N,Y,912828ZQ Govt,98.873,1.874,118.8378,3.8378,98.873,1.874,123.2655,8.2655,98.873,1.874,125.0641,10.0641,98.873,1.874,120.4767,5.4767,98.873,1.874,120.4755,5.4755,98.873,1.874,120.472,5.472,98.873,1.874,120.4708,5.4708,98.873,1.874,120.4697,5.4697,98.873,1.874,120.4685,5.4685,98.873,1.874,120.4673,5.4673,98.873,1.874,120.4638,5.4638,31.77,-7.65,66.03,-1.84,76.13,8.93,0.1917,1.4039,0.221,-1.2512,0.3394,-0.8319,0.7085,-1.8005,1.4642,0.2357,30854Z US Equity,#N/A N/A
